N_REGION_ISO,G_TOWNSIZE2,H_URBRURAL,W_WEIGHT,PWGHT,Q1_family_importance,Q2_friends_importance,Q3_leisure_time_importance,Q4_politics_importance,Q5_work_importance,Q6_religion_importance,Q7_child_good_manners_mentioned,Q8_child_independence_mentioned,Q9_child_hard_work_mentioned,Q10_child_responsibility_mentioned,Q11_child_imagination_mentioned,Q12_child_tolerance_respect_mentioned,Q13_child_thrift_saving_mentioned,Q14_child_determination_mentioned,Q15_child_religious_faith_mentioned,Q16_child_unselfishness_mentioned,Q17_child_obedience_mentioned,Q18_neighbor_drug_addicts_not_like,Q19_neighbor_diff_race_not_like,Q20_neighbor_people_with_AIDS_not_like,Q21_neighbor_immigrants_foreign_workers_not_like,Q22_neighbor_homosexuals_not_like,Q23_neighbor_diff_religion_not_like,Q24_neighbor_heavy_drinkers_not_like,Q25_neighbor_unmarried_couples_not_like,Q26_neighbor_diff_language_not_like
356021,1,1,1.157946,844342.59043,very_important,very_important,not_very_important,very_important,very_important,very_important,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
356029,1,2,0.271246591,844342.59043,very_important,not_very_important,rather_important,rather_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,1
356028,1,1,0.226321254,844342.59043,very_important,not_very_important,not_at_all_important,rather_important,not_at_all_important,very_important,0,1,0,1,0,1,0,0,1,1,0,1,0,,,,0,1,0,1
356034,1,1,1.108427752,844342.59043,very_important,not_at_all_important,not_at_all_important,rather_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0
356021,2,1,1.060531769,844342.59043,very_important,very_important,very_important,very_important,very_important,rather_important,1,1,1,0,0,1,0,0,0,1,0,1,0,,1,,0,1,0,0
356004,1,2,1.014341932,844342.59043,very_important,very_important,rather_important,not_very_important,very_important,very_important,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
356021,5,1,1.281331647,844342.59043,very_important,very_important,rather_important,rather_important,very_important,rather_important,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
356034,3,2,0.881725469,844342.59043,very_important,rather_important,rather_important,not_very_important,very_important,very_important,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,,1,1,1
356028,1,1,1.281331647,844342.59043,very_important,not_very_important,rather_important,not_very_important,very_important,rather_important,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0
356004,1,2,0.329186201,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
356021,1,1,0.226321254,844342.59043,very_important,very_important,rather_important,not_at_all_important,very_important,not_very_important,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
356028,1,2,1.765651317,844342.59043,very_important,very_important,rather_important,very_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
356004,1,2,1.356678459,844342.59043,very_important,rather_important,not_very_important,very_important,rather_important,not_at_all_important,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
356004,1,2,1.474734744,844342.59043,very_important,very_important,very_important,not_very_important,very_important,not_very_important,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
356028,1,2,1.765651317,844342.59043,very_important,very_important,not_very_important,not_very_important,very_important,rather_important,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
356034,2,1,0.882231612,844342.59043,very_important,very_important,not_very_important,rather_important,not_very_important,not_very_important,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
356028,1,2,1.301716135,844342.59043,very_important,not_very_important,very_important,rather_important,very_important,rather_important,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
356029,2,2,1.014341932,844342.59043,very_important,rather_important,not_very_important,rather_important,very_important,very_important,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
356004,1,2,0.271246591,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
356034,1,1,0.752887298,844342.59043,very_important,rather_important,rather_important,rather_important,rather_important,very_important,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0
356004,1,2,0.329186201,844342.59043,very_important,rather_important,very_important,not_very_important,very_important,very_important,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
356034,1,1,0.889673302,844342.59043,very_important,very_important,rather_important,rather_important,very_important,rather_important,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0
356028,1,1,1.281331647,844342.59043,very_important,very_important,rather_important,not_at_all_important,very_important,rather_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
356029,1,2,1.765651317,844342.59043,very_important,rather_important,not_very_important,not_at_all_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,,0,1,0,1,,1
356029,2,2,1.325221384,844342.59043,very_important,not_very_important,rather_important,rather_important,very_important,very_important,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,,0,1,1,1
356028,1,1,0.188640053,844342.59043,very_important,very_important,very_important,rather_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,,0,1,1,1
356028,1,2,1.356678459,844342.59043,very_important,very_important,rather_important,rather_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
356004,2,2,1.765651317,844342.59043,very_important,very_important,very_important,not_very_important,not_very_important,very_important,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
356029,2,2,1.301716135,844342.59043,very_important,very_important,very_important,not_very_important,very_important,very_important,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0
356028,1,2,0.999029825,844342.59043,very_important,not_very_important,rather_important,not_very_important,very_important,very_important,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,,0,1,,0
356008,1,2,1.765651317,844342.59043,rather_important,very_important,,,rather_important,rather_important,1,1,0,0,0,1,1,0,0,0,1,1,0,,0,0,0,1,1,0
356034,1,2,0.351262771,844342.59043,very_important,very_important,very_important,not_very_important,rather_important,rather_important,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0
356028,1,2,0.351262771,844342.59043,very_important,not_very_important,not_very_important,rather_important,very_important,rather_important,0,1,0,0,1,0,1,0,1,1,0,1,0,,,,0,1,1,0
356021,4,1,0.889673302,844342.59043,very_important,not_very_important,not_very_important,not_at_all_important,rather_important,very_important,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
356028,1,2,1.936586309,844342.59043,very_important,rather_important,not_at_all_important,,rather_important,very_important,1,1,1,1,0,0,0,0,0,0,1,0,1,,,,1,1,0,
356004,1,2,1.014341932,844342.59043,very_important,very_important,very_important,rather_important,rather_important,very_important,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
356028,1,2,0.329186201,844342.59043,very_important,very_important,very_important,not_very_important,rather_important,rather_important,1,0,1,0,0,0,0,1,0,0,1,1,0,0,,,0,1,,0
356034,2,1,1.063182634,844342.59043,very_important,very_important,very_important,not_very_important,rather_important,not_at_all_important,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0
356004,1,2,1.356678459,844342.59043,rather_important,not_very_important,rather_important,not_at_all_important,rather_important,not_very_important,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
356004,1,2,0.999029825,844342.59043,very_important,rather_important,not_very_important,very_important,not_at_all_important,rather_important,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
356028,1,2,1.014341932,844342.59043,very_important,very_important,not_at_all_important,not_at_all_important,very_important,very_important,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0
356004,1,2,0.881725469,844342.59043,very_important,very_important,rather_important,not_very_important,rather_important,not_at_all_important,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
356034,1,1,1.063182634,844342.59043,very_important,very_important,very_important,not_very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
356034,1,1,0.226321254,844342.59043,very_important,very_important,very_important,not_at_all_important,not_at_all_important,very_important,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0
356028,1,2,0.999029825,844342.59043,very_important,rather_important,not_very_important,not_at_all_important,very_important,very_important,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0
356034,1,1,0.394617393,844342.59043,very_important,very_important,rather_important,very_important,rather_important,rather_important,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
356008,1,2,1.356678459,844342.59043,very_important,very_important,not_very_important,not_very_important,very_important,very_important,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
356008,1,1,0.226321254,844342.59043,very_important,rather_important,rather_important,not_at_all_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,0
356029,1,2,0.271246591,844342.59043,very_important,very_important,rather_important,not_very_important,rather_important,not_very_important,1,1,1,0,0,1,0,0,0,1,0,1,,0,0,,0,1,,0
356029,2,2,0.789102794,844342.59043,very_important,rather_important,rather_important,rather_important,very_important,very_important,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
356029,2,2,0.881725469,844342.59043,very_important,not_very_important,not_very_important,not_very_important,very_important,very_important,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
356029,1,2,1.356678459,844342.59043,very_important,not_very_important,very_important,not_very_important,very_important,very_important,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
356028,1,1,0.752887298,844342.59043,very_important,,very_important,,very_important,very_important,1,1,1,0,0,0,1,0,0,1,0,1,0,,,,0,1,,1
356028,1,2,1.474734744,844342.59043,very_important,very_important,not_very_important,not_at_all_important,very_important,very_important,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
356008,1,2,1.301716135,844342.59043,very_important,rather_important,rather_important,not_at_all_important,very_important,very_important,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
356034,1,2,0.881725469,844342.59043,very_important,rather_important,rather_important,not_very_important,rather_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
356029,2,2,0.999029825,844342.59043,very_important,rather_important,rather_important,not_at_all_important,very_important,rather_important,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0
356028,1,2,1.765651317,844342.59043,very_important,rather_important,rather_important,not_at_all_important,very_important,not_at_all_important,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
356004,3,2,1.014341932,844342.59043,not_very_important,rather_important,very_important,very_important,very_important,very_important,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356028,1,2,1.014341932,844342.59043,very_important,very_important,not_at_all_important,not_very_important,very_important,very_important,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0
356004,1,2,1.936586309,844342.59043,very_important,very_important,rather_important,not_very_important,not_at_all_important,rather_important,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
356004,3,2,0.881725469,844342.59043,not_very_important,very_important,not_very_important,very_important,rather_important,not_very_important,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,,1,0,1
356004,1,2,1.301716135,844342.59043,rather_important,not_at_all_important,rather_important,not_at_all_important,rather_important,not_at_all_important,0,1,0,0,0,0,0,0,0,0,0,1,,1,0,1,,0,1,0
356034,1,1,0.795385259,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
356028,1,2,1.356678459,844342.59043,very_important,not_at_all_important,not_very_important,not_at_all_important,not_at_all_important,very_important,0,1,0,0,1,0,1,0,1,1,0,1,1,1,,,1,1,1,1
356028,1,2,0.390189518,844342.59043,very_important,rather_important,not_at_all_important,,very_important,very_important,1,1,1,1,0,0,0,0,1,0,0,1,0,,1,,0,1,1,1
356028,1,2,1.765651317,844342.59043,very_important,rather_important,rather_important,not_very_important,rather_important,very_important,1,0,1,1,0,1,0,0,1,0,0,1,0,,,,0,1,0,0
356028,1,2,1.765651317,844342.59043,very_important,rather_important,not_at_all_important,not_very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
356004,1,2,1.356678459,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
356034,1,1,0.882231612,844342.59043,very_important,very_important,rather_important,not_very_important,not_very_important,rather_important,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
356021,2,1,1.063182634,844342.59043,very_important,very_important,very_important,not_at_all_important,very_important,very_important,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356004,1,2,0.893607074,844342.59043,very_important,very_important,very_important,rather_important,very_important,not_very_important,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
356008,1,2,0.881725469,844342.59043,very_important,rather_important,not_at_all_important,,very_important,rather_important,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
356029,2,2,0.271246591,844342.59043,very_important,very_important,very_important,not_at_all_important,rather_important,not_very_important,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,,0,1,1,0
356029,1,2,1.014341932,844342.59043,very_important,very_important,rather_important,very_important,very_important,very_important,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
356029,1,2,0.329186201,844342.59043,very_important,very_important,very_important,not_at_all_important,very_important,very_important,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
356029,1,2,0.893607074,844342.59043,very_important,very_important,rather_important,not_very_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
356028,1,2,1.356678459,844342.59043,very_important,rather_important,very_important,rather_important,rather_important,very_important,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
356034,1,1,0.889673302,844342.59043,very_important,very_important,not_at_all_important,not_at_all_important,very_important,not_at_all_important,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
356008,1,2,0.271246591,844342.59043,very_important,very_important,rather_important,very_important,rather_important,not_at_all_important,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
356008,1,2,1.301716135,844342.59043,very_important,very_important,rather_important,rather_important,very_important,very_important,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
356029,1,2,1.356678459,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
356029,1,2,1.474734744,844342.59043,very_important,rather_important,rather_important,not_very_important,very_important,rather_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,,0,1,,0
356028,1,1,1.518412653,844342.59043,very_important,rather_important,rather_important,,very_important,very_important,1,1,1,0,0,0,1,0,0,1,0,1,0,1,,,1,1,1,0
356029,2,2,0.271246591,844342.59043,very_important,very_important,rather_important,not_at_all_important,not_at_all_important,not_at_all_important,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
356034,1,1,1.157946,844342.59043,very_important,not_very_important,not_very_important,not_very_important,not_very_important,not_very_important,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0
356028,1,2,0.789102794,844342.59043,very_important,very_important,not_at_all_important,not_at_all_important,very_important,very_important,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0
356004,3,2,0.390189518,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
356029,2,2,0.271246591,844342.59043,very_important,rather_important,rather_important,not_at_all_important,rather_important,not_very_important,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
356028,1,2,1.474734744,844342.59043,very_important,not_very_important,very_important,not_very_important,very_important,very_important,1,1,1,0,0,0,1,1,0,0,0,1,1,,,,1,1,1,1
356028,1,2,0.881725469,844342.59043,very_important,rather_important,rather_important,not_very_important,rather_important,very_important,1,0,1,1,0,0,1,0,1,0,0,1,0,0,,,0,1,1,0
356004,1,2,0.789102794,844342.59043,very_important,very_important,rather_important,not_very_important,rather_important,very_important,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
356028,1,2,1.474734744,844342.59043,very_important,not_very_important,rather_important,not_very_important,very_important,very_important,0,1,0,0,1,1,1,1,0,0,0,1,0,,,,0,1,0,1
356034,1,2,1.474734744,844342.59043,very_important,not_very_important,rather_important,not_at_all_important,rather_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0
356028,1,2,0.893607074,844342.59043,very_important,very_important,not_at_all_important,not_very_important,very_important,very_important,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0
356004,1,2,1.356678459,844342.59043,rather_important,not_at_all_important,rather_important,not_at_all_important,rather_important,not_at_all_important,0,0,0,0,1,0,0,0,0,0,0,1,,0,,0,1,,0,0
356029,1,2,1.765651317,844342.59043,very_important,rather_important,very_important,not_very_important,very_important,very_important,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
356008,1,2,1.765651317,844342.59043,very_important,very_important,rather_important,not_at_all_important,very_important,very_important,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
356029,1,2,0.390189518,844342.59043,very_important,rather_important,very_important,very_important,very_important,very_important,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0
356028,1,2,0.329186201,844342.59043,very_important,very_important,rather_important,very_important,rather_important,very_important,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0
356034,1,1,0.188640053,844342.59043,very_important,very_important,very_important,rather_important,very_important,rather_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0
356008,2,2,0.789102794,844342.59043,very_important,very_important,very_important,very_important,very_important,very_important,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
356004,1,2,0.789102794,844342.59043,rather_important,very_important,not_very_important,very_important,not_very_important,rather_important,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,,1
356008,1,2,0.999029825,844342.59043,very_important,not_very_important,very_important,not_very_important,very_important,rather_important,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1
356029,1,2,1.356678459,844342.59043,very_important,rather_important,rather_important,not_very_important,very_important,very_important,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
356028,1,1,1.063182634,844342.59043,very_important,not_very_important,very_important,not_very_important,very_important,very_important,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,,0,1,1,0
